conversation_id,customer_id,timestamp,channel,agent_id,duration_minutes,transcript,resolved_flag
CONV00361,CUST0143,2026-07-23 14:47:00,phone_transcript,AGT012,16.8,"Customer: Can you confirm our renewal date?
Agent: Your contract renews on the 14th of next month.
Customer: Perfect, no changes needed from our side.",1
CONV00362,CUST0146,2026-07-30 03:06:00,chat,AGT003,11.5,"Customer: Password reset link isnt arriving.
Agent: I've triggered a new one, please check spam.
Customer: got it thanks",1
CONV00363,CUST0147,2026-08-10 17:53:00,phone_transcript,AGT010,38.6,"Customer: I've been charged twice this month. This is the second time!
Agent: I apologise, I can see a duplicate charge on the 3rd.
Customer: I want it refunded today, not in 7 working days.
Agent: I'll request an expedited refund.
Customer: If this happens again I'm escalating to my finance director.",0
CONV00364,CUST0147,2026-07-12 06:31:00,phone_transcript,AGT002,14.5,"Customer: Why did my invoice go up 22% with no notice?
Agent: There was a plan price revision effective this quarter.
Customer: Nobody told us. I need to review whether this still makes sense for us.",1
CONV00365,CUST0147,2026-07-23 20:48:00,phone_transcript,AGT008,42.9,"Customer: Why did my invoice go up 22% with no notice?
Agent: There was a plan price revision effective this quarter.
Customer: Nobody told us. I need to review whether this still makes sense for us.",1
CONV00366,CUST0147,2026-08-09 02:19:00,chat,AGT005,28.6,"Customer: I've been charged twice this month. This is the second time!
Agent: I apologise, I can see a duplicate charge on the 3rd.
Customer: I want it refunded today, not in 7 working days.
Agent: I'll request an expedited refund.
Customer: If this happens again I'm escalating to my finance director.",0
CONV00367,CUST0148,2026-06-26 13:29:00,email,AGT010,30.4,"Customer: Just wanted to say the new dashboard update is really good.
Agent: Thank you, I'll pass that to the product team!
Customer: Cheers.",1
CONV00368,CUST0149,2026-08-07 19:24:00,email,AGT007,9.3,"Customer: How do I download an invoice?
Agent: Billing > Invoices > Download PDF.
Customer: ok",1
CONV00369,CUST0150,2026-07-15 16:15:00,phone_transcript,AGT007,13.9,"Customer: Can you confirm our renewal date?
Agent: Your contract renews on the 14th of next month.
Customer: Perfect, no changes needed from our side.",1
CONV00370,CUST0151,2026-07-15 02:14:00,email,AGT008,21.2,"Customer: My card payment failed but I have funds. Now my account is limited.
Agent: Let me re-run the payment for you.
Customer: Third time I'm calling about this billing mess.",0
CONV00371,CUST0151,2026-07-27 08:25:00,chat,AGT011,28.1,"Customer: I've been charged twice this month. This is the second time!
Agent: I apologise, I can see a duplicate charge on the 3rd.
Customer: I want it refunded today, not in 7 working days.
Agent: I'll request an expedited refund.
Customer: If this happens again I'm escalating to my finance director.",0
CONV00372,CUST0152,2026-07-27 19:03:00,chat,AGT005,33.5,"Customer: The mobile app is so slow it's unusable today.
Agent: There was a degradation this morning, now resolved.
Customer: Ok its working now. Still annoying.",0
CONV00373,CUST0152,2026-07-08 00:56:00,phone_transcript,AGT011,3.3,"Customer: This is really frustrating, the export keeps timing out again!
Agent: I'm sorry about that, let me check the logs.
Customer: Every single week something breaks. Please just fix it properly.
Agent: Escalating to engineering now, I'll update you today.
Customer: Fine. I do like the product, it just needs to be reliable.",0
CONV00374,CUST0152,2026-08-03 11:11:00,chat,AGT001,25.7,"Customer: The mobile app is so slow it's unusable today.
Agent: There was a degradation this morning, now resolved.
Customer: Ok its working now. Still annoying.",0
CONV00375,CUST0152,2026-07-04 06:30:00,chat,AGT006,18.9,"Customer: The mobile app is so slow it's unusable today.
Agent: There was a degradation this morning, now resolved.
Customer: Ok its working now. Still annoying.",0
CONV00376,CUST0152,2026-08-09 05:14:00,chat,AGT008,23.5,"Customer: Why is the report layout changed AGAIN without warning??
Agent: We shipped an update on Tuesday, I can share the release notes.
Customer: You guys need better comms. Anyway send them over.",1
CONV00377,CUST0152,2026-07-31 12:28:00,phone_transcript,AGT004,38.5,"Customer: This is really frustrating, the export keeps timing out again!
Agent: I'm sorry about that, let me check the logs.
Customer: Every single week something breaks. Please just fix it properly.
Agent: Escalating to engineering now, I'll update you today.
Customer: Fine. I do like the product, it just needs to be reliable.",0
CONV00378,CUST0153,2026-08-10 04:17:00,phone_transcript,AGT003,21.2,"Customer: Hi, quick question - how do I add a second admin user?
Agent: Happy to help! Go to Settings > Team > Invite.
Customer: Found it, thanks. Works great as always.",1
CONV00379,CUST0153,2026-07-04 05:18:00,phone_transcript,AGT012,22.8,"Customer: Hi, quick question - how do I add a second admin user?
Agent: Happy to help! Go to Settings > Team > Invite.
Customer: Found it, thanks. Works great as always.",1
CONV00380,CUST0154,2026-06-21 16:12:00,chat,AGT002,13.4,"Customer: Just wanted to say the new dashboard update is really good.
Agent: Thank you, I'll pass that to the product team!
Customer: Cheers.",1
CONV00381,CUST0154,2026-07-23 02:47:00,email,AGT007,22.2,"Customer: Can you confirm our renewal date?
Agent: Your contract renews on the 14th of next month.
Customer: Perfect, no changes needed from our side.",1
CONV00382,CUST0155,2026-07-07 22:58:00,chat,AGT012,43.6,"Customer: How do I download an invoice?
Agent: Billing > Invoices > Download PDF.
Customer: ok",1
CONV00383,CUST0156,2026-08-11 15:07:00,phone_transcript,AGT009,26.5,"Customer: How do I download an invoice?
Agent: Billing > Invoices > Download PDF.
Customer: ok",1
CONV00384,CUST0159,2026-06-21 11:37:00,phone_transcript,AGT005,18.2,"Customer: We've decided to cancel our subscription at the end of the term.
Agent: I'm sorry to hear that, may I ask what's driving the decision?
Customer: Four tickets in two months, none properly resolved. We're moving to a competitor next quarter.
Agent: Can I arrange a call with your account manager?
Customer: You can, but I doubt it changes anything at this point.",0
CONV00385,CUST0159,2026-08-05 07:35:00,email,AGT008,36.1,"Customer: please send me the offboarding process and data export options
Agent: Before that, can we discuss what went wrong?
Customer: Its too late for that. We've signed with another vendor.",0
CONV00386,CUST0159,2026-07-27 23:28:00,email,AGT003,11.9,"Customer: I need to speak to a manager. This is the third time raising the same issue.
Agent: I understand your frustration, let me escalate.
Customer: We're already trialling an alternative platform. Honestly we're just waiting for our contract to end.",0
CONV00387,CUST0159,2026-05-14 15:47:00,chat,AGT003,17.6,"Customer: I need to speak to a manager. This is the third time raising the same issue.
Agent: I understand your frustration, let me escalate.
Customer: We're already trialling an alternative platform. Honestly we're just waiting for our contract to end.",0
CONV00388,CUST0159,2026-07-06 20:18:00,email,AGT006,33.0,"Customer: I need to speak to a manager. This is the third time raising the same issue.
Agent: I understand your frustration, let me escalate.
Customer: We're already trialling an alternative platform. Honestly we're just waiting for our contract to end.",0
CONV00389,CUST0159,2026-08-11 08:30:00,phone_transcript,AGT003,29.8,"Customer: I need to speak to a manager. This is the third time raising the same issue.
Agent: I understand your frustration, let me escalate.
Customer: We're already trialling an alternative platform. Honestly we're just waiting for our contract to end.",1
CONV00390,CUST0160,2026-08-09 16:58:00,phone_transcript,AGT010,8.9,"Customer: I don't understand how to set up the integration, the docs are confusing.
Agent: I can walk you through it, do you have 10 minutes?
Customer: Not right now. Is there a video?",0
CONV00391,CUST0162,2026-07-23 22:03:00,chat,AGT003,13.1,"Customer: I need to speak to a manager. This is the third time raising the same issue.
Agent: I understand your frustration, let me escalate.
Customer: We're already trialling an alternative platform. Honestly we're just waiting for our contract to end.",1
CONV00392,CUST0162,2026-07-25 11:22:00,phone_transcript,AGT012,30.5,"Customer: We've decided to cancel our subscription at the end of the term.
Agent: I'm sorry to hear that, may I ask what's driving the decision?
Customer: Four tickets in two months, none properly resolved. We're moving to a competitor next quarter.
Agent: Can I arrange a call with your account manager?
Customer: You can, but I doubt it changes anything at this point.",1
CONV00393,CUST0162,2026-08-09 21:47:00,phone_transcript,AGT008,39.3,"Customer: Still no fix. I'm done chasing this.
Agent: I'm escalating to our senior team now.
Customer: Save it. I'm taking this to our legal team if the refund isnt processed.",1
CONV00394,CUST0162,2026-07-16 10:22:00,phone_transcript,AGT003,28.8,"Customer: I need to speak to a manager. This is the third time raising the same issue.
Agent: I understand your frustration, let me escalate.
Customer: We're already trialling an alternative platform. Honestly we're just waiting for our contract to end.",0
CONV00395,CUST0162,2026-06-29 18:14:00,email,AGT010,27.4,"Customer: please send me the offboarding process and data export options
Agent: Before that, can we discuss what went wrong?
Customer: Its too late for that. We've signed with another vendor.",1
CONV00396,CUST0162,2026-07-31 11:52:00,chat,AGT004,24.5,"Customer: We've decided to cancel our subscription at the end of the term.
Agent: I'm sorry to hear that, may I ask what's driving the decision?
Customer: Four tickets in two months, none properly resolved. We're moving to a competitor next quarter.
Agent: Can I arrange a call with your account manager?
Customer: You can, but I doubt it changes anything at this point.",0
CONV00397,CUST0163,2026-07-28 02:34:00,phone_transcript,AGT002,9.6,"Customer: Hi, quick question - how do I add a second admin user?
Agent: Happy to help! Go to Settings > Team > Invite.
Customer: Found it, thanks. Works great as always.",0
CONV00398,CUST0163,2026-08-06 04:58:00,phone_transcript,AGT002,6.0,"Customer: Can you confirm our renewal date?
Agent: Your contract renews on the 14th of next month.
Customer: Perfect, no changes needed from our side.",1
CONV00399,CUST0164,2026-07-24 04:26:00,phone_transcript,AGT011,20.6,"Customer: We've decided to cancel our subscription at the end of the term.
Agent: I'm sorry to hear that, may I ask what's driving the decision?
Customer: Four tickets in two months, none properly resolved. We're moving to a competitor next quarter.
Agent: Can I arrange a call with your account manager?
Customer: You can, but I doubt it changes anything at this point.",1
CONV00400,CUST0164,2026-08-03 22:16:00,chat,AGT008,36.0,"Customer: Still no fix. I'm done chasing this.
Agent: I'm escalating to our senior team now.
Customer: Save it. I'm taking this to our legal team if the refund isnt processed.",1
CONV00401,CUST0164,2026-07-03 05:09:00,email,AGT003,12.9,"Customer: We've decided to cancel our subscription at the end of the term.
Agent: I'm sorry to hear that, may I ask what's driving the decision?
Customer: Four tickets in two months, none properly resolved. We're moving to a competitor next quarter.
Agent: Can I arrange a call with your account manager?
Customer: You can, but I doubt it changes anything at this point.",0
CONV00402,CUST0164,2026-07-21 21:42:00,email,AGT004,2.2,"Customer: Still no fix. I'm done chasing this.
Agent: I'm escalating to our senior team now.
Customer: Save it. I'm taking this to our legal team if the refund isnt processed.",0
CONV00403,CUST0164,2026-07-17 23:24:00,phone_transcript,AGT001,18.1,"Customer: We've decided to cancel our subscription at the end of the term.
Agent: I'm sorry to hear that, may I ask what's driving the decision?
Customer: Four tickets in two months, none properly resolved. We're moving to a competitor next quarter.
Agent: Can I arrange a call with your account manager?
Customer: You can, but I doubt it changes anything at this point.",1
CONV00404,CUST0164,2026-07-03 13:34:00,chat,AGT003,20.3,"Customer: please send me the offboarding process and data export options
Agent: Before that, can we discuss what went wrong?
Customer: Its too late for that. We've signed with another vendor.",0
CONV00405,CUST0166,2026-06-11 15:06:00,email,AGT010,17.7,"Customer: how do i import my existing data
Agent: Settings > Import > choose CSV.
Customer: tried that, got an error. ill try again later",1
CONV00406,CUST0166,2026-07-23 02:35:00,email,AGT009,35.7,"Customer: I don't understand how to set up the integration, the docs are confusing.
Agent: I can walk you through it, do you have 10 minutes?
Customer: Not right now. Is there a video?",0
CONV00407,CUST0166,2026-08-07 12:25:00,email,AGT005,44.5,"Customer: how do i import my existing data
Agent: Settings > Import > choose CSV.
Customer: tried that, got an error. ill try again later",0
CONV00408,CUST0167,2026-07-03 01:35:00,chat,AGT011,7.1,"Customer: Can you confirm our renewal date?
Agent: Your contract renews on the 14th of next month.
Customer: Perfect, no changes needed from our side.",1
CONV00409,CUST0168,2026-07-19 01:50:00,chat,AGT009,19.2,"Customer: Hi, quick question - how do I add a second admin user?
Agent: Happy to help! Go to Settings > Team > Invite.
Customer: Found it, thanks. Works great as always.",1
CONV00410,CUST0168,2026-07-31 06:21:00,phone_transcript,AGT012,4.2,"Customer: Can you confirm our renewal date?
Agent: Your contract renews on the 14th of next month.
Customer: Perfect, no changes needed from our side.",1
CONV00411,CUST0170,2026-08-07 04:00:00,chat,AGT008,41.8,"Customer: I've been charged twice this month. This is the second time!
Agent: I apologise, I can see a duplicate charge on the 3rd.
Customer: I want it refunded today, not in 7 working days.
Agent: I'll request an expedited refund.
Customer: If this happens again I'm escalating to my finance director.",1
CONV00412,CUST0170,2026-07-25 21:44:00,email,AGT002,28.2,"Customer: I've been charged twice this month. This is the second time!
Agent: I apologise, I can see a duplicate charge on the 3rd.
Customer: I want it refunded today, not in 7 working days.
Agent: I'll request an expedited refund.
Customer: If this happens again I'm escalating to my finance director.",0
CONV00413,CUST0170,2026-07-20 11:21:00,phone_transcript,AGT005,32.6,"Customer: Why did my invoice go up 22% with no notice?
Agent: There was a plan price revision effective this quarter.
Customer: Nobody told us. I need to review whether this still makes sense for us.",0
CONV00414,CUST0171,2026-08-06 18:20:00,email,AGT001,10.7,"Customer: Why is the report layout changed AGAIN without warning??
Agent: We shipped an update on Tuesday, I can share the release notes.
Customer: You guys need better comms. Anyway send them over.",0
CONV00415,CUST0171,2026-06-16 07:42:00,chat,AGT010,24.0,"Customer: This is really frustrating, the export keeps timing out again!
Agent: I'm sorry about that, let me check the logs.
Customer: Every single week something breaks. Please just fix it properly.
Agent: Escalating to engineering now, I'll update you today.
Customer: Fine. I do like the product, it just needs to be reliable.",0
CONV00416,CUST0171,2026-07-16 04:50:00,chat,AGT006,12.3,"Customer: The mobile app is so slow it's unusable today.
Agent: There was a degradation this morning, now resolved.
Customer: Ok its working now. Still annoying.",1
CONV00417,CUST0171,2026-08-07 18:55:00,email,AGT006,30.8,"Customer: Why is the report layout changed AGAIN without warning??
Agent: We shipped an update on Tuesday, I can share the release notes.
Customer: You guys need better comms. Anyway send them over.",1
CONV00418,CUST0171,2026-07-28 17:27:00,phone_transcript,AGT012,5.0,"Customer: This is really frustrating, the export keeps timing out again!
Agent: I'm sorry about that, let me check the logs.
Customer: Every single week something breaks. Please just fix it properly.
Agent: Escalating to engineering now, I'll update you today.
Customer: Fine. I do like the product, it just needs to be reliable.",1
CONV00419,CUST0172,2026-05-18 14:14:00,phone_transcript,AGT006,16.9,"Customer: Can you confirm our renewal date?
Agent: Your contract renews on the 14th of next month.
Customer: Perfect, no changes needed from our side.",1
CONV00420,CUST0173,2026-06-19 16:22:00,email,AGT007,26.7,"Customer: This is really frustrating, the export keeps timing out again!
Agent: I'm sorry about that, let me check the logs.
Customer: Every single week something breaks. Please just fix it properly.
Agent: Escalating to engineering now, I'll update you today.
Customer: Fine. I do like the product, it just needs to be reliable.",1
CONV00421,CUST0173,2026-07-02 10:28:00,phone_transcript,AGT002,23.6,"Customer: This is really frustrating, the export keeps timing out again!
Agent: I'm sorry about that, let me check the logs.
Customer: Every single week something breaks. Please just fix it properly.
Agent: Escalating to engineering now, I'll update you today.
Customer: Fine. I do like the product, it just needs to be reliable.",1
CONV00422,CUST0173,2026-07-25 20:09:00,email,AGT009,37.0,"Customer: The mobile app is so slow it's unusable today.
Agent: There was a degradation this morning, now resolved.
Customer: Ok its working now. Still annoying.",0
CONV00423,CUST0173,2026-05-18 01:32:00,phone_transcript,AGT008,35.1,"Customer: Why is the report layout changed AGAIN without warning??
Agent: We shipped an update on Tuesday, I can share the release notes.
Customer: You guys need better comms. Anyway send them over.",0
CONV00424,CUST0173,2026-07-29 09:17:00,phone_transcript,AGT001,22.7,"Customer: Why is the report layout changed AGAIN without warning??
Agent: We shipped an update on Tuesday, I can share the release notes.
Customer: You guys need better comms. Anyway send them over.",1
CONV00425,CUST0174,2026-08-08 11:20:00,phone_transcript,AGT012,11.9,"Customer: I don't understand how to set up the integration, the docs are confusing.
Agent: I can walk you through it, do you have 10 minutes?
Customer: Not right now. Is there a video?",1
CONV00426,CUST0174,2026-07-10 12:27:00,chat,AGT012,37.8,"Customer: how do i import my existing data
Agent: Settings > Import > choose CSV.
Customer: tried that, got an error. ill try again later",1
CONV00427,CUST0174,2026-08-02 21:35:00,phone_transcript,AGT006,5.3,"Customer: how do i import my existing data
Agent: Settings > Import > choose CSV.
Customer: tried that, got an error. ill try again later",0
CONV00428,CUST0175,2026-06-19 08:40:00,chat,AGT010,13.6,"Customer: please send me the offboarding process and data export options
Agent: Before that, can we discuss what went wrong?
Customer: Its too late for that. We've signed with another vendor.",0
CONV00429,CUST0175,2026-07-29 02:01:00,email,AGT012,10.6,"Customer: I need to speak to a manager. This is the third time raising the same issue.
Agent: I understand your frustration, let me escalate.
Customer: We're already trialling an alternative platform. Honestly we're just waiting for our contract to end.",0
CONV00430,CUST0175,2026-08-07 15:47:00,chat,AGT004,38.0,"Customer: I need to speak to a manager. This is the third time raising the same issue.
Agent: I understand your frustration, let me escalate.
Customer: We're already trialling an alternative platform. Honestly we're just waiting for our contract to end.",1
CONV00431,CUST0175,2026-08-11 20:53:00,phone_transcript,AGT011,23.2,"Customer: We've decided to cancel our subscription at the end of the term.
Agent: I'm sorry to hear that, may I ask what's driving the decision?
Customer: Four tickets in two months, none properly resolved. We're moving to a competitor next quarter.
Agent: Can I arrange a call with your account manager?
Customer: You can, but I doubt it changes anything at this point.",1
CONV00432,CUST0175,2026-07-22 06:58:00,email,AGT010,15.6,"Customer: Still no fix. I'm done chasing this.
Agent: I'm escalating to our senior team now.
Customer: Save it. I'm taking this to our legal team if the refund isnt processed.",0
CONV00433,CUST0175,2026-07-24 05:05:00,email,AGT003,44.3,"Customer: please send me the offboarding process and data export options
Agent: Before that, can we discuss what went wrong?
Customer: Its too late for that. We've signed with another vendor.",0
CONV00434,CUST0177,2026-06-17 15:35:00,phone_transcript,AGT003,4.3,"Customer: I've been charged twice this month. This is the second time!
Agent: I apologise, I can see a duplicate charge on the 3rd.
Customer: I want it refunded today, not in 7 working days.
Agent: I'll request an expedited refund.
Customer: If this happens again I'm escalating to my finance director.",0
CONV00435,CUST0177,2026-08-09 08:26:00,phone_transcript,AGT006,18.9,"Customer: I've been charged twice this month. This is the second time!
Agent: I apologise, I can see a duplicate charge on the 3rd.
Customer: I want it refunded today, not in 7 working days.
Agent: I'll request an expedited refund.
Customer: If this happens again I'm escalating to my finance director.",0
CONV00436,CUST0177,2026-07-10 18:31:00,phone_transcript,AGT009,21.8,"Customer: I've been charged twice this month. This is the second time!
Agent: I apologise, I can see a duplicate charge on the 3rd.
Customer: I want it refunded today, not in 7 working days.
Agent: I'll request an expedited refund.
Customer: If this happens again I'm escalating to my finance director.",0
CONV00437,CUST0177,2026-08-06 23:17:00,email,AGT010,6.3,"Customer: I've been charged twice this month. This is the second time!
Agent: I apologise, I can see a duplicate charge on the 3rd.
Customer: I want it refunded today, not in 7 working days.
Agent: I'll request an expedited refund.
Customer: If this happens again I'm escalating to my finance director.",1
CONV00438,CUST0177,2026-06-24 15:49:00,email,AGT004,13.6,"Customer: Why did my invoice go up 22% with no notice?
Agent: There was a plan price revision effective this quarter.
Customer: Nobody told us. I need to review whether this still makes sense for us.",0
CONV00439,CUST0178,2026-06-10 13:37:00,email,AGT007,11.1,"Customer: I don't understand how to set up the integration, the docs are confusing.
Agent: I can walk you through it, do you have 10 minutes?
Customer: Not right now. Is there a video?",0
CONV00440,CUST0178,2026-08-09 12:37:00,email,AGT008,9.7,"Customer: We signed up last month but honestly we havent used it much yet.
Agent: Would an onboarding session help?
Customer: Maybe. My team hasnt had time to learn it.",1
CONV00441,CUST0178,2026-07-07 05:17:00,chat,AGT012,13.6,"Customer: I don't understand how to set up the integration, the docs are confusing.
Agent: I can walk you through it, do you have 10 minutes?
Customer: Not right now. Is there a video?",1
CONV00442,CUST0178,2026-05-14 10:06:00,chat,AGT003,36.4,"Customer: We signed up last month but honestly we havent used it much yet.
Agent: Would an onboarding session help?
Customer: Maybe. My team hasnt had time to learn it.",0
CONV00443,CUST0179,2026-06-29 08:09:00,chat,AGT007,23.5,"Customer: I've been charged twice this month. This is the second time!
Agent: I apologise, I can see a duplicate charge on the 3rd.
Customer: I want it refunded today, not in 7 working days.
Agent: I'll request an expedited refund.
Customer: If this happens again I'm escalating to my finance director.",0
CONV00444,CUST0179,2026-07-27 03:27:00,phone_transcript,AGT006,35.8,"Customer: Why did my invoice go up 22% with no notice?
Agent: There was a plan price revision effective this quarter.
Customer: Nobody told us. I need to review whether this still makes sense for us.",1
CONV00445,CUST0179,2026-07-31 06:06:00,chat,AGT007,6.3,"Customer: Why did my invoice go up 22% with no notice?
Agent: There was a plan price revision effective this quarter.
Customer: Nobody told us. I need to review whether this still makes sense for us.",1
CONV00446,CUST0180,2026-06-30 17:08:00,email,AGT011,6.1,"Customer: Why is the report layout changed AGAIN without warning??
Agent: We shipped an update on Tuesday, I can share the release notes.
Customer: You guys need better comms. Anyway send them over.",0
CONV00447,CUST0180,2026-06-20 15:37:00,phone_transcript,AGT009,42.1,"Customer: Why is the report layout changed AGAIN without warning??
Agent: We shipped an update on Tuesday, I can share the release notes.
Customer: You guys need better comms. Anyway send them over.",1
CONV00448,CUST0180,2026-07-24 23:34:00,email,AGT011,43.4,"Customer: This is really frustrating, the export keeps timing out again!
Agent: I'm sorry about that, let me check the logs.
Customer: Every single week something breaks. Please just fix it properly.
Agent: Escalating to engineering now, I'll update you today.
Customer: Fine. I do like the product, it just needs to be reliable.",1
CONV00449,CUST0180,2026-08-04 05:19:00,phone_transcript,AGT003,44.1,"Customer: The mobile app is so slow it's unusable today.
Agent: There was a degradation this morning, now resolved.
Customer: Ok its working now. Still annoying.",1
CONV00450,CUST0181,2026-08-09 13:17:00,email,AGT012,21.2,"Customer: Can you confirm our renewal date?
Agent: Your contract renews on the 14th of next month.
Customer: Perfect, no changes needed from our side.",1
CONV00451,CUST0183,2026-08-08 04:42:00,phone_transcript,AGT003,39.3,"Customer: Just wanted to say the new dashboard update is really good.
Agent: Thank you, I'll pass that to the product team!
Customer: Cheers.",1
CONV00452,CUST0183,2026-08-01 13:34:00,phone_transcript,AGT010,19.4,"Customer: Can you confirm our renewal date?
Agent: Your contract renews on the 14th of next month.
Customer: Perfect, no changes needed from our side.",0
CONV00453,CUST0184,2026-08-06 21:50:00,chat,AGT006,15.6,"Customer: Just wanted to say the new dashboard update is really good.
Agent: Thank you, I'll pass that to the product team!
Customer: Cheers.",1
CONV00454,CUST0184,2026-07-19 15:22:00,email,AGT005,40.2,"Customer: Can you confirm our renewal date?
Agent: Your contract renews on the 14th of next month.
Customer: Perfect, no changes needed from our side.",1
CONV00455,CUST0185,2026-07-18 12:13:00,phone_transcript,AGT008,19.8,"Customer: Can you confirm our renewal date?
Agent: Your contract renews on the 14th of next month.
Customer: Perfect, no changes needed from our side.",1
CONV00456,CUST0185,2026-08-01 23:52:00,chat,AGT011,12.8,"Customer: Can you confirm our renewal date?
Agent: Your contract renews on the 14th of next month.
Customer: Perfect, no changes needed from our side.",1
CONV00457,CUST0186,2026-07-01 00:55:00,chat,AGT007,6.4,"Customer: This is really frustrating, the export keeps timing out again!
Agent: I'm sorry about that, let me check the logs.
Customer: Every single week something breaks. Please just fix it properly.
Agent: Escalating to engineering now, I'll update you today.
Customer: Fine. I do like the product, it just needs to be reliable.",1
CONV00458,CUST0186,2026-06-26 08:25:00,chat,AGT007,24.5,"Customer: This is really frustrating, the export keeps timing out again!
Agent: I'm sorry about that, let me check the logs.
Customer: Every single week something breaks. Please just fix it properly.
Agent: Escalating to engineering now, I'll update you today.
Customer: Fine. I do like the product, it just needs to be reliable.",0
CONV00459,CUST0186,2026-08-04 20:44:00,chat,AGT002,30.2,"Customer: The mobile app is so slow it's unusable today.
Agent: There was a degradation this morning, now resolved.
Customer: Ok its working now. Still annoying.",0
CONV00460,CUST0187,2026-08-08 14:46:00,phone_transcript,AGT005,21.1,"Customer: I've been charged twice this month. This is the second time!
Agent: I apologise, I can see a duplicate charge on the 3rd.
Customer: I want it refunded today, not in 7 working days.
Agent: I'll request an expedited refund.
Customer: If this happens again I'm escalating to my finance director.",1
CONV00461,CUST0187,2026-07-14 07:07:00,chat,AGT001,30.5,"Customer: I've been charged twice this month. This is the second time!
Agent: I apologise, I can see a duplicate charge on the 3rd.
Customer: I want it refunded today, not in 7 working days.
Agent: I'll request an expedited refund.
Customer: If this happens again I'm escalating to my finance director.",0
CONV00462,CUST0188,2026-08-02 13:05:00,email,AGT009,42.2,"Customer: Just wanted to say the new dashboard update is really good.
Agent: Thank you, I'll pass that to the product team!
Customer: Cheers.",1
CONV00463,CUST0189,2026-08-10 19:16:00,chat,AGT010,27.7,"Customer: Why did my invoice go up 22% with no notice?
Agent: There was a plan price revision effective this quarter.
Customer: Nobody told us. I need to review whether this still makes sense for us.",0
CONV00464,CUST0189,2026-08-07 03:04:00,email,AGT009,29.5,"Customer: Why did my invoice go up 22% with no notice?
Agent: There was a plan price revision effective this quarter.
Customer: Nobody told us. I need to review whether this still makes sense for us.",0
CONV00465,CUST0189,2026-06-24 12:30:00,chat,AGT002,21.0,"Customer: Why did my invoice go up 22% with no notice?
Agent: There was a plan price revision effective this quarter.
Customer: Nobody told us. I need to review whether this still makes sense for us.",1
CONV00466,CUST0189,2026-08-05 15:51:00,chat,AGT001,24.5,"Customer: My card payment failed but I have funds. Now my account is limited.
Agent: Let me re-run the payment for you.
Customer: Third time I'm calling about this billing mess.",0
CONV00467,CUST0189,2026-06-27 19:38:00,email,AGT009,2.4,"Customer: My card payment failed but I have funds. Now my account is limited.
Agent: Let me re-run the payment for you.
Customer: Third time I'm calling about this billing mess.",0
CONV00468,CUST0190,2026-07-13 08:41:00,email,AGT005,27.7,"Customer: We've decided to cancel our subscription at the end of the term.
Agent: I'm sorry to hear that, may I ask what's driving the decision?
Customer: Four tickets in two months, none properly resolved. We're moving to a competitor next quarter.
Agent: Can I arrange a call with your account manager?
Customer: You can, but I doubt it changes anything at this point.",0
CONV00469,CUST0190,2026-07-25 06:37:00,email,AGT009,20.8,"Customer: I need to speak to a manager. This is the third time raising the same issue.
Agent: I understand your frustration, let me escalate.
Customer: We're already trialling an alternative platform. Honestly we're just waiting for our contract to end.",1
CONV00470,CUST0190,2026-08-02 01:13:00,email,AGT004,13.3,"Customer: Still no fix. I'm done chasing this.
Agent: I'm escalating to our senior team now.
Customer: Save it. I'm taking this to our legal team if the refund isnt processed.",1
CONV00471,CUST0190,2026-08-06 16:27:00,email,AGT011,33.9,"Customer: please send me the offboarding process and data export options
Agent: Before that, can we discuss what went wrong?
Customer: Its too late for that. We've signed with another vendor.",0
CONV00472,CUST0190,2026-08-11 10:48:00,chat,AGT003,14.5,"Customer: We've decided to cancel our subscription at the end of the term.
Agent: I'm sorry to hear that, may I ask what's driving the decision?
Customer: Four tickets in two months, none properly resolved. We're moving to a competitor next quarter.
Agent: Can I arrange a call with your account manager?
Customer: You can, but I doubt it changes anything at this point.",0
CONV00473,CUST0192,2026-07-16 04:32:00,phone_transcript,AGT010,23.2,"Customer: We signed up last month but honestly we havent used it much yet.
Agent: Would an onboarding session help?
Customer: Maybe. My team hasnt had time to learn it.",1
CONV00474,CUST0193,2026-06-14 19:57:00,chat,AGT003,43.8,"Customer: Can you confirm our renewal date?
Agent: Your contract renews on the 14th of next month.
Customer: Perfect, no changes needed from our side.",1
CONV00475,CUST0195,2026-07-01 19:15:00,phone_transcript,AGT001,12.0,"Customer: Just wanted to say the new dashboard update is really good.
Agent: Thank you, I'll pass that to the product team!
Customer: Cheers.",1
CONV00476,CUST0195,2026-08-10 08:47:00,email,AGT005,35.8,"Customer: Just wanted to say the new dashboard update is really good.
Agent: Thank you, I'll pass that to the product team!
Customer: Cheers.",1
CONV00477,CUST0197,2026-07-16 12:31:00,chat,AGT006,5.4,"Customer: how do i import my existing data
Agent: Settings > Import > choose CSV.
Customer: tried that, got an error. ill try again later",0
CONV00478,CUST0197,2026-06-21 19:57:00,email,AGT002,25.4,"Customer: We signed up last month but honestly we havent used it much yet.
Agent: Would an onboarding session help?
Customer: Maybe. My team hasnt had time to learn it.",1
CONV00479,CUST0198,2026-07-22 15:08:00,chat,AGT002,43.9,"Customer: Just wanted to say the new dashboard update is really good.
Agent: Thank you, I'll pass that to the product team!
Customer: Cheers.",1
